tempo,origem,destino,msg_id,delivered,forward_util,source_file
5205,4,1,1-2-1,0,0,r26.csv
5210,1,4,1-2-1,0,0,r26.csv
5390,5,8,1-2-1,0,0,r26.csv
6795,3,7,1-2-1,0,1,r26.csv
6900,1,7,1-2-1,0,0,r26.csv
6900,7,1,1-2-1,0,0,r26.csv
7150,1,8,1-2-1,0,0,r26.csv
7150,8,1,1-2-1,0,0,r26.csv
7200,4,5,1-2-1,0,0,r26.csv
7200,5,4,1-2-1,0,0,r26.csv
7915,3,2,1-2-1,1,1,r26.csv
8440,5,8,1-2-1,0,0,r26.csv
8475,8,5,1-2-1,0,0,r26.csv
8765,1,2,1-2-1,0,0,r26.csv
9955,7,1,1-2-1,0,0,r26.csv
10720,5,8,1-2-1,0,0,r26.csv
10720,8,5,1-2-1,0,0,r26.csv
10865,4,7,1-2-1,0,0,r26.csv
10865,7,4,1-2-1,0,0,r26.csv
11075,4,6,1-2-1,0,0,r26.csv
11075,6,4,1-2-1,0,0,r26.csv
11125,5,8,1-2-1,0,0,r26.csv
11125,8,5,1-2-1,0,0,r26.csv
11985,7,5,1-2-1,0,0,r26.csv
11990,5,7,1-2-1,0,0,r26.csv
12155,8,3,1-2-1,0,0,r26.csv
12440,4,7,1-2-1,0,0,r26.csv
12440,7,4,1-2-1,0,0,r26.csv
12595,8,7,1-2-1,0,0,r26.csv
12600,7,8,1-2-1,0,0,r26.csv
12730,7,2,1-2-1,0,0,r26.csv
12885,5,8,1-2-1,0,0,r26.csv
12885,8,5,1-2-1,0,0,r26.csv
13120,6,7,1-2-1,0,0,r26.csv
14005,8,2,1-2-1,0,0,r26.csv
14760,4,1,1-2-1,0,0,r26.csv
15310,5,2,1-2-1,0,0,r26.csv
15655,6,3,1-2-1,0,0,r26.csv
16405,4,7,1-2-1,0,0,r26.csv
16680,4,7,1-2-1,0,0,r26.csv
16870,6,1,1-2-1,0,0,r26.csv
17420,6,8,1-2-1,0,0,r26.csv
19855,4,7,1-2-1,0,0,r26.csv
21160,4,7,1-2-1,0,0,r26.csv
21335,6,3,1-2-1,0,0,r26.csv
21625,6,1,1-2-1,0,0,r26.csv
22185,4,3,1-2-1,0,0,r26.csv
25980,4,3,1-2-1,0,0,r26.csv
26150,6,7,1-2-1,0,0,r26.csv
27615,4,3,1-2-1,0,0,r26.csv
27810,4,2,1-2-1,0,0,r26.csv
28355,6,8,1-2-1,0,0,r26.csv
28535,6,5,1-2-1,0,0,r26.csv
33315,6,2,1-2-1,0,0,r26.csv
2190,1,8,1-2-1,0,1,r27.csv
2575,1,4,1-2-1,0,1,r27.csv
3110,8,3,1-2-1,0,1,r27.csv
3115,3,8,1-2-1,0,0,r27.csv
3355,4,6,1-2-1,0,1,r27.csv
3410,8,6,1-2-1,0,0,r27.csv
3415,6,8,1-2-1,0,0,r27.csv
3690,1,6,1-2-1,0,0,r27.csv
3690,6,1,1-2-1,0,0,r27.csv
4760,6,4,1-2-1,0,0,r27.csv
4765,4,6,1-2-1,0,0,r27.csv
4875,4,3,1-2-1,0,0,r27.csv
4880,3,4,1-2-1,0,0,r27.csv
4965,4,5,1-2-1,0,1,r27.csv
5245,3,2,1-2-1,1,1,r27.csv
5810,8,3,1-2-1,0,0,r27.csv
6265,5,2,1-2-1,0,0,r27.csv
6580,6,5,1-2-1,0,0,r27.csv
6775,6,2,1-2-1,0,0,r27.csv
7005,1,4,1-2-1,0,0,r27.csv
7005,4,1,1-2-1,0,0,r27.csv
7655,4,7,1-2-1,0,1,r27.csv
8020,1,2,1-2-1,0,0,r27.csv
8510,8,5,1-2-1,0,0,r27.csv
10190,7,2,1-2-1,0,0,r27.csv
10385,4,7,1-2-1,0,0,r27.csv
10805,8,3,1-2-1,0,0,r27.csv
10905,4,6,1-2-1,0,0,r27.csv
11900,4,6,1-2-1,0,0,r27.csv
12495,4,5,1-2-1,0,0,r27.csv
13300,8,3,1-2-1,0,0,r27.csv
14555,8,1,1-2-1,0,0,r27.csv
14840,8,2,1-2-1,0,0,r27.csv
16095,4,8,1-2-1,0,0,r27.csv
17965,4,1,1-2-1,0,0,r27.csv
18495,4,6,1-2-1,0,0,r27.csv
19950,4,7,1-2-1,0,0,r27.csv
20190,4,6,1-2-1,0,0,r27.csv
20715,4,5,1-2-1,0,0,r27.csv
21945,4,3,1-2-1,0,0,r27.csv
22195,4,1,1-2-1,0,0,r27.csv
23820,4,7,1-2-1,0,0,r27.csv
24640,4,3,1-2-1,0,0,r27.csv
25500,4,5,1-2-1,0,0,r27.csv
25625,4,1,1-2-1,0,0,r27.csv
25670,4,6,1-2-1,0,0,r27.csv
25950,4,2,1-2-1,0,0,r27.csv
1460,1,7,1-2-1,0,1,r28.csv
1565,1,8,1-2-1,0,1,r28.csv
2655,1,6,1-2-1,0,1,r28.csv
2845,1,3,1-2-1,0,1,r28.csv
2915,8,1,1-2-1,0,0,r28.csv
2920,1,8,1-2-1,0,0,r28.csv
3085,8,7,1-2-1,0,0,r28.csv
3090,7,8,1-2-1,0,0,r28.csv
3535,3,4,1-2-1,0,1,r28.csv
3540,4,3,1-2-1,0,0,r28.csv
3555,1,5,1-2-1,0,1,r28.csv
3890,5,1,1-2-1,0,0,r28.csv
3895,1,5,1-2-1,0,0,r28.csv
3980,1,6,1-2-1,0,0,r28.csv
3980,6,1,1-2-1,0,0,r28.csv
4325,6,2,1-2-1,1,1,r28.csv
4440,8,2,1-2-1,0,0,r28.csv
4730,3,2,1-2-1,0,0,r28.csv
4780,4,6,1-2-1,0,0,r28.csv
4880,1,3,1-2-1,0,0,r28.csv
5005,7,3,1-2-1,0,0,r28.csv
5135,7,3,1-2-1,0,0,r28.csv
5425,4,3,1-2-1,0,0,r28.csv
5800,4,3,1-2-1,0,0,r28.csv
5980,5,1,1-2-1,0,0,r28.csv
5985,1,5,1-2-1,0,0,r28.csv
7050,5,2,1-2-1,0,0,r28.csv
7770,4,2,1-2-1,0,0,r28.csv
8135,1,2,1-2-1,0,0,r28.csv
9295,7,5,1-2-1,0,0,r28.csv
11830,7,6,1-2-1,0,0,r28.csv
12105,7,1,1-2-1,0,0,r28.csv
13530,7,6,1-2-1,0,0,r28.csv
14470,7,3,1-2-1,0,0,r28.csv
15180,7,1,1-2-1,0,0,r28.csv
16450,7,3,1-2-1,0,0,r28.csv
16480,7,2,1-2-1,0,0,r28.csv
1235,1,6,1-2-1,0,1,r29.csv
2440,1,4,1-2-1,0,1,r29.csv
2935,6,5,1-2-1,0,1,r29.csv
3105,4,3,1-2-1,0,1,r29.csv
3110,3,4,1-2-1,0,0,r29.csv
4100,5,3,1-2-1,0,0,r29.csv
4105,3,5,1-2-1,0,0,r29.csv
4620,5,8,1-2-1,0,1,r29.csv
4845,3,2,1-2-1,1,1,r29.csv
5085,6,5,1-2-1,0,0,r29.csv
5090,5,6,1-2-1,0,0,r29.csv
5575,4,3,1-2-1,0,0,r29.csv
5795,1,5,1-2-1,0,0,r29.csv
5795,5,1,1-2-1,0,0,r29.csv
6865,8,6,1-2-1,0,0,r29.csv
6870,6,8,1-2-1,0,0,r29.csv
6885,4,7,1-2-1,0,1,r29.csv
7380,7,3,1-2-1,0,0,r29.csv
7635,7,4,1-2-1,0,0,r29.csv
7640,4,7,1-2-1,0,0,r29.csv
8395,4,7,1-2-1,0,0,r29.csv
8395,7,4,1-2-1,0,0,r29.csv
9365,5,2,1-2-1,0,0,r29.csv
10095,1,4,1-2-1,0,0,r29.csv
10095,4,1,1-2-1,0,0,r29.csv
10430,4,3,1-2-1,0,0,r29.csv
11310,1,4,1-2-1,0,0,r29.csv
11310,4,1,1-2-1,0,0,r29.csv
11565,8,2,1-2-1,0,0,r29.csv
11660,6,5,1-2-1,0,0,r29.csv
12510,7,4,1-2-1,0,0,r29.csv
12515,4,7,1-2-1,0,0,r29.csv
12680,4,2,1-2-1,0,0,r29.csv
12840,6,4,1-2-1,0,0,r29.csv
13085,6,8,1-2-1,0,0,r29.csv
14600,6,5,1-2-1,0,0,r29.csv
14835,6,8,1-2-1,0,0,r29.csv
16170,1,5,1-2-1,0,0,r29.csv
17295,1,8,1-2-1,0,0,r29.csv
17820,6,8,1-2-1,0,0,r29.csv
19250,1,8,1-2-1,0,0,r29.csv
20350,6,5,1-2-1,0,0,r29.csv
20525,7,8,1-2-1,0,0,r29.csv
20810,7,4,1-2-1,0,0,r29.csv
21450,6,8,1-2-1,0,0,r29.csv
22065,1,5,1-2-1,0,0,r29.csv
22575,6,4,1-2-1,0,0,r29.csv
22580,1,4,1-2-1,0,0,r29.csv
22660,6,8,1-2-1,0,0,r29.csv
22820,6,1,1-2-1,0,0,r29.csv
22830,1,6,1-2-1,0,0,r29.csv
23290,6,5,1-2-1,0,0,r29.csv
23355,1,5,1-2-1,0,0,r29.csv
23415,7,1,1-2-1,0,0,r29.csv
23420,1,7,1-2-1,0,0,r29.csv
23525,6,2,1-2-1,0,0,r29.csv
23660,7,3,1-2-1,0,0,r29.csv
24150,1,4,1-2-1,0,0,r29.csv
24580,7,3,1-2-1,0,0,r29.csv
24915,1,4,1-2-1,0,0,r29.csv
25770,7,3,1-2-1,0,0,r29.csv
28185,7,4,1-2-1,0,0,r29.csv
28190,1,3,1-2-1,0,0,r29.csv
28535,7,8,1-2-1,0,0,r29.csv
29060,1,8,1-2-1,0,0,r29.csv
29385,7,6,1-2-1,0,0,r29.csv
29400,7,6,1-2-1,0,0,r29.csv
29440,1,4,1-2-1,0,0,r29.csv
30070,7,6,1-2-1,0,0,r29.csv
30640,1,5,1-2-1,0,0,r29.csv
31200,1,5,1-2-1,0,0,r29.csv
33155,7,2,1-2-1,0,0,r29.csv
35360,1,3,1-2-1,0,0,r29.csv
35565,1,5,1-2-1,0,0,r29.csv
37920,1,2,1-2-1,0,0,r29.csv
195,1,8,1-2-1,0,1,r3.csv
925,1,6,1-2-1,0,1,r3.csv
1095,8,2,1-2-1,1,1,r3.csv
1460,1,4,1-2-1,0,1,r3.csv
1525,6,7,1-2-1,0,1,r3.csv
1930,7,8,1-2-1,0,0,r3.csv
2335,1,5,1-2-1,0,1,r3.csv
2470,7,6,1-2-1,0,0,r3.csv
2475,6,7,1-2-1,0,0,r3.csv
2855,1,3,1-2-1,0,1,r3.csv
2855,4,6,1-2-1,0,0,r3.csv
2855,6,4,1-2-1,0,0,r3.csv
2905,3,7,1-2-1,0,0,r3.csv
2905,7,3,1-2-1,0,0,r3.csv
3225,6,2,1-2-1,0,0,r3.csv
3660,3,6,1-2-1,0,0,r3.csv
3695,4,2,1-2-1,0,0,r3.csv
3760,1,5,1-2-1,0,0,r3.csv
4110,3,8,1-2-1,0,0,r3.csv
4235,3,5,1-2-1,0,0,r3.csv
4235,5,3,1-2-1,0,0,r3.csv
5150,3,8,1-2-1,0,0,r3.csv
5945,7,4,1-2-1,0,0,r3.csv
6445,1,8,1-2-1,0,0,r3.csv
6660,3,1,1-2-1,0,0,r3.csv
6665,1,3,1-2-1,0,0,r3.csv
7080,1,4,1-2-1,0,0,r3.csv
7100,1,4,1-2-1,0,0,r3.csv
7145,1,4,1-2-1,0,0,r3.csv
7735,5,7,1-2-1,0,0,r3.csv
7740,7,5,1-2-1,0,0,r3.csv
9900,7,8,1-2-1,0,0,r3.csv
9990,7,1,1-2-1,0,0,r3.csv
9995,1,7,1-2-1,0,0,r3.csv
10490,1,5,1-2-1,0,0,r3.csv
10490,5,1,1-2-1,0,0,r3.csv
11105,5,8,1-2-1,0,0,r3.csv
11360,1,3,1-2-1,0,0,r3.csv
11365,3,1,1-2-1,0,0,r3.csv
11510,7,8,1-2-1,0,0,r3.csv
12055,3,4,1-2-1,0,0,r3.csv
12095,1,2,1-2-1,0,0,r3.csv
12280,7,2,1-2-1,0,0,r3.csv
12830,3,8,1-2-1,0,0,r3.csv
12900,5,2,1-2-1,0,0,r3.csv
14660,3,6,1-2-1,0,0,r3.csv
16220,3,5,1-2-1,0,0,r3.csv
18375,3,7,1-2-1,0,0,r3.csv
19935,3,7,1-2-1,0,0,r3.csv
20220,3,8,1-2-1,0,0,r3.csv
21475,3,2,1-2-1,0,0,r3.csv
1110,1,4,1-2-1,0,1,r30.csv
1665,4,5,1-2-1,0,1,r30.csv
1920,4,7,1-2-1,0,1,r30.csv
2195,7,3,1-2-1,0,1,r30.csv
3190,5,2,1-2-1,1,1,r30.csv
3315,1,6,1-2-1,0,1,r30.csv
3800,3,2,1-2-1,0,0,r30.csv
4180,7,8,1-2-1,0,1,r30.csv
4280,7,5,1-2-1,0,0,r30.csv
4640,4,7,1-2-1,0,0,r30.csv
4640,7,4,1-2-1,0,0,r30.csv
5020,6,3,1-2-1,0,0,r30.csv
5745,7,1,1-2-1,0,0,r30.csv
5750,1,7,1-2-1,0,0,r30.csv
5790,1,5,1-2-1,0,0,r30.csv
5970,4,7,1-2-1,0,0,r30.csv
5970,7,4,1-2-1,0,0,r30.csv
6140,4,8,1-2-1,0,0,r30.csv
6140,8,4,1-2-1,0,0,r30.csv
6170,4,3,1-2-1,0,0,r30.csv
6715,1,5,1-2-1,0,0,r30.csv
6730,1,5,1-2-1,0,0,r30.csv
6790,1,5,1-2-1,0,0,r30.csv
6820,1,5,1-2-1,0,0,r30.csv
6840,1,5,1-2-1,0,0,r30.csv
7315,1,4,1-2-1,0,0,r30.csv
7315,4,1,1-2-1,0,0,r30.csv
7370,4,5,1-2-1,0,0,r30.csv
7875,7,6,1-2-1,0,0,r30.csv
7880,6,7,1-2-1,0,0,r30.csv
8400,4,6,1-2-1,0,0,r30.csv
8400,6,4,1-2-1,0,0,r30.csv
8565,6,2,1-2-1,0,0,r30.csv
8960,4,3,1-2-1,0,0,r30.csv
9150,7,5,1-2-1,0,0,r30.csv
9250,4,2,1-2-1,0,0,r30.csv
9710,1,5,1-2-1,0,0,r30.csv
9715,1,6,1-2-1,0,0,r30.csv
9905,1,8,1-2-1,0,0,r30.csv
9905,8,1,1-2-1,0,0,r30.csv
10155,1,3,1-2-1,0,0,r30.csv
10685,8,6,1-2-1,0,0,r30.csv
11465,8,7,1-2-1,0,0,r30.csv
11470,7,8,1-2-1,0,0,r30.csv
11730,7,2,1-2-1,0,0,r30.csv
14725,1,3,1-2-1,0,0,r30.csv
17970,8,6,1-2-1,0,0,r30.csv
19730,8,6,1-2-1,0,0,r30.csv
19735,8,4,1-2-1,0,0,r30.csv
19830,1,7,1-2-1,0,0,r30.csv
19990,8,1,1-2-1,0,0,r30.csv
20000,1,8,1-2-1,0,0,r30.csv
20405,1,4,1-2-1,0,0,r30.csv
20830,1,7,1-2-1,0,0,r30.csv
21610,1,6,1-2-1,0,0,r30.csv
21680,8,5,1-2-1,0,0,r30.csv
22360,1,4,1-2-1,0,0,r30.csv
23085,8,6,1-2-1,0,0,r30.csv
25830,8,3,1-2-1,0,0,r30.csv
26780,1,6,1-2-1,0,0,r30.csv
28175,8,5,1-2-1,0,0,r30.csv
31260,1,6,1-2-1,0,0,r30.csv
31280,1,3,1-2-1,0,0,r30.csv
32185,1,7,1-2-1,0,0,r30.csv
32395,8,3,1-2-1,0,0,r30.csv
32890,8,6,1-2-1,0,0,r30.csv
32985,8,7,1-2-1,0,0,r30.csv
33775,8,4,1-2-1,0,0,r30.csv
34215,1,4,1-2-1,0,0,r30.csv
35505,1,5,1-2-1,0,0,r30.csv
37005,1,2,1-2-1,0,0,r30.csv
37250,8,6,1-2-1,0,0,r30.csv
40715,8,2,1-2-1,0,0,r30.csv
3240,1,3,1-2-1,0,1,r31.csv
4555,1,6,1-2-1,0,1,r31.csv
5175,3,1,1-2-1,0,0,r31.csv
5180,1,3,1-2-1,0,0,r31.csv
6660,1,7,1-2-1,0,1,r31.csv
7725,7,3,1-2-1,0,0,r31.csv
7730,3,7,1-2-1,0,0,r31.csv
8485,6,4,1-2-1,0,1,r31.csv
8505,4,6,1-2-1,0,0,r31.csv
8610,7,8,1-2-1,0,1,r31.csv
8870,8,6,1-2-1,0,0,r31.csv
8875,6,8,1-2-1,0,0,r31.csv
9075,1,8,1-2-1,0,0,r31.csv
9075,8,1,1-2-1,0,0,r31.csv
9435,7,3,1-2-1,0,0,r31.csv
9440,3,7,1-2-1,0,0,r31.csv
10595,6,5,1-2-1,0,1,r31.csv
10600,5,6,1-2-1,0,0,r31.csv
10965,6,8,1-2-1,0,0,r31.csv
10965,8,6,1-2-1,0,0,r31.csv
10990,7,1,1-2-1,0,0,r31.csv
10995,1,7,1-2-1,0,0,r31.csv
11520,1,5,1-2-1,0,0,r31.csv
11520,5,1,1-2-1,0,0,r31.csv
14185,3,5,1-2-1,0,0,r31.csv
14190,5,3,1-2-1,0,0,r31.csv
14355,1,3,1-2-1,0,0,r31.csv
14355,3,1,1-2-1,0,0,r31.csv
14475,3,8,1-2-1,0,0,r31.csv
14475,8,3,1-2-1,0,0,r31.csv
14995,1,5,1-2-1,0,0,r31.csv
15000,5,1,1-2-1,0,0,r31.csv
15935,5,8,1-2-1,0,0,r31.csv
15935,8,5,1-2-1,0,0,r31.csv
16040,7,2,1-2-1,1,1,r31.csv
16250,5,2,1-2-1,0,0,r31.csv
17445,6,5,1-2-1,0,0,r31.csv
18055,8,7,1-2-1,0,0,r31.csv
18225,4,3,1-2-1,0,0,r31.csv
18230,3,4,1-2-1,0,0,r31.csv
18815,1,8,1-2-1,0,0,r31.csv
18815,8,1,1-2-1,0,0,r31.csv
18945,3,4,1-2-1,0,0,r31.csv
18945,4,3,1-2-1,0,0,r31.csv
19480,8,5,1-2-1,0,0,r31.csv
19630,4,6,1-2-1,0,0,r31.csv
19630,6,4,1-2-1,0,0,r31.csv
21030,1,2,1-2-1,0,0,r31.csv
21550,4,2,1-2-1,0,0,r31.csv
22160,6,3,1-2-1,0,0,r31.csv
22165,3,6,1-2-1,0,0,r31.csv
22305,3,5,1-2-1,0,0,r31.csv
22645,8,7,1-2-1,0,0,r31.csv
23050,6,5,1-2-1,0,0,r31.csv
23830,8,4,1-2-1,0,0,r31.csv
24515,8,7,1-2-1,0,0,r31.csv
25060,6,1,1-2-1,0,0,r31.csv
25605,3,4,1-2-1,0,0,r31.csv
25685,8,4,1-2-1,0,0,r31.csv
26180,3,7,1-2-1,0,0,r31.csv
26540,8,2,1-2-1,0,0,r31.csv
26955,3,1,1-2-1,0,0,r31.csv
27010,3,7,1-2-1,0,0,r31.csv
27495,3,5,1-2-1,0,0,r31.csv
28790,6,5,1-2-1,0,0,r31.csv
29250,3,8,1-2-1,0,0,r31.csv
29500,6,3,1-2-1,0,0,r31.csv
29505,3,6,1-2-1,0,0,r31.csv
30025,3,4,1-2-1,0,0,r31.csv
32850,6,2,1-2-1,0,0,r31.csv
36530,3,6,1-2-1,0,0,r31.csv
36675,3,8,1-2-1,0,0,r31.csv
38295,3,5,1-2-1,0,0,r31.csv
38550,3,1,1-2-1,0,0,r31.csv
38955,3,4,1-2-1,0,0,r31.csv
39980,3,5,1-2-1,0,0,r31.csv
40365,3,4,1-2-1,0,0,r31.csv
42455,3,1,1-2-1,0,0,r31.csv
42740,3,6,1-2-1,0,0,r31.csv
45805,3,8,1-2-1,0,0,r31.csv
49975,3,5,1-2-1,0,0,r31.csv
935,1,2,1-2-1,1,1,r32.csv
235,1,2,1-2-1,1,1,r33.csv
580,1,3,1-2-1,0,1,r34.csv
615,1,6,1-2-1,0,1,r34.csv
665,1,8,1-2-1,0,1,r34.csv
1305,6,5,1-2-1,0,1,r34.csv
1950,8,1,1-2-1,0,0,r34.csv
1955,1,8,1-2-1,0,0,r34.csv
2725,6,2,1-2-1,1,1,r34.csv
3120,3,2,1-2-1,0,0,r34.csv
3920,1,8,1-2-1,0,0,r34.csv
3925,8,1,1-2-1,0,0,r34.csv
4355,5,8,1-2-1,0,0,r34.csv
4360,8,5,1-2-1,0,0,r34.csv
4480,8,7,1-2-1,0,1,r34.csv
5170,1,3,1-2-1,0,0,r34.csv
6345,8,1,1-2-1,0,0,r34.csv
6360,1,8,1-2-1,0,0,r34.csv
6835,5,6,1-2-1,0,0,r34.csv
7140,7,3,1-2-1,0,0,r34.csv
7225,1,6,1-2-1,0,0,r34.csv
7270,1,8,1-2-1,0,0,r34.csv
7270,8,1,1-2-1,0,0,r34.csv
7520,7,2,1-2-1,0,0,r34.csv
8260,8,3,1-2-1,0,0,r34.csv
8290,5,4,1-2-1,0,1,r34.csv
8515,4,8,1-2-1,0,0,r34.csv
8515,8,4,1-2-1,0,0,r34.csv
8920,1,6,1-2-1,0,0,r34.csv
9675,5,4,1-2-1,0,0,r34.csv
10595,8,4,1-2-1,0,0,r34.csv
10600,4,8,1-2-1,0,0,r34.csv
10650,1,6,1-2-1,0,0,r34.csv
11925,4,1,1-2-1,0,0,r34.csv
11930,1,4,1-2-1,0,0,r34.csv
13120,8,4,1-2-1,0,0,r34.csv
13125,4,8,1-2-1,0,0,r34.csv
13155,8,7,1-2-1,0,0,r34.csv
13570,8,1,1-2-1,0,0,r34.csv
13575,1,8,1-2-1,0,0,r34.csv
15310,5,1,1-2-1,0,0,r34.csv
15315,1,5,1-2-1,0,0,r34.csv
15340,5,6,1-2-1,0,0,r34.csv
16255,8,2,1-2-1,0,0,r34.csv
16420,5,3,1-2-1,0,0,r34.csv
18015,4,7,1-2-1,0,0,r34.csv
18095,1,6,1-2-1,0,0,r34.csv
19595,5,1,1-2-1,0,0,r34.csv
19600,1,5,1-2-1,0,0,r34.csv
20500,1,4,1-2-1,0,0,r34.csv
20500,4,1,1-2-1,0,0,r34.csv
21135,4,5,1-2-1,0,0,r34.csv
21205,4,6,1-2-1,0,0,r34.csv
23245,4,2,1-2-1,0,0,r34.csv
23635,5,6,1-2-1,0,0,r34.csv
24585,5,7,1-2-1,0,0,r34.csv
26230,1,2,1-2-1,0,0,r34.csv
36565,5,7,1-2-1,0,0,r34.csv
37970,5,3,1-2-1,0,0,r34.csv
39860,5,3,1-2-1,0,0,r34.csv
42540,5,8,1-2-1,0,0,r34.csv
45655,5,1,1-2-1,0,0,r34.csv
46060,5,7,1-2-1,0,0,r34.csv
46625,5,2,1-2-1,0,0,r34.csv
380,1,4,1-2-1,0,1,r35.csv
830,1,2,1-2-1,1,1,r35.csv
2580,4,2,1-2-1,0,0,r35.csv
2550,1,7,1-2-1,0,1,r36.csv
2730,7,5,1-2-1,0,1,r36.csv
2755,5,1,1-2-1,0,0,r36.csv
2760,1,5,1-2-1,0,0,r36.csv
5075,7,6,1-2-1,0,1,r36.csv
5610,7,3,1-2-1,0,1,r36.csv
5620,3,7,1-2-1,0,0,r36.csv
5695,5,3,1-2-1,0,0,r36.csv
5700,3,5,1-2-1,0,0,r36.csv
5710,5,7,1-2-1,0,0,r36.csv
5710,7,5,1-2-1,0,0,r36.csv
6150,1,5,1-2-1,0,0,r36.csv
6150,5,1,1-2-1,0,0,r36.csv
6475,6,2,1-2-1,1,1,r36.csv
6570,3,6,1-2-1,0,0,r36.csv
6765,5,2,1-2-1,0,0,r36.csv
6930,7,8,1-2-1,0,1,r36.csv
7645,3,4,1-2-1,0,1,r36.csv
7665,3,4,1-2-1,0,0,r36.csv
7795,4,5,1-2-1,0,0,r36.csv
7875,1,2,1-2-1,0,0,r36.csv
7995,3,5,1-2-1,0,0,r36.csv
8125,7,1,1-2-1,0,0,r36.csv
8190,3,1,1-2-1,0,0,r36.csv
8280,7,8,1-2-1,0,0,r36.csv
8280,8,7,1-2-1,0,0,r36.csv
8310,3,8,1-2-1,0,0,r36.csv
8395,3,7,1-2-1,0,0,r36.csv
8410,7,3,1-2-1,0,0,r36.csv
8510,4,5,1-2-1,0,0,r36.csv
8800,4,8,1-2-1,0,0,r36.csv
8800,8,4,1-2-1,0,0,r36.csv
9620,3,2,1-2-1,0,0,r36.csv
9790,4,7,1-2-1,0,0,r36.csv
9790,7,4,1-2-1,0,0,r36.csv
9980,4,2,1-2-1,0,0,r36.csv
9990,8,6,1-2-1,0,0,r36.csv
10060,8,2,1-2-1,0,0,r36.csv
11140,7,3,1-2-1,0,0,r36.csv
11235,7,4,1-2-1,0,0,r36.csv
11640,7,1,1-2-1,0,0,r36.csv
12235,7,4,1-2-1,0,0,r36.csv
14800,7,4,1-2-1,0,0,r36.csv
14965,7,6,1-2-1,0,0,r36.csv
17855,7,8,1-2-1,0,0,r36.csv
18220,7,6,1-2-1,0,0,r36.csv
18330,7,6,1-2-1,0,0,r36.csv
18960,7,4,1-2-1,0,0,r36.csv
19500,7,8,1-2-1,0,0,r36.csv
20135,7,5,1-2-1,0,0,r36.csv
20905,7,6,1-2-1,0,0,r36.csv
24560,7,4,1-2-1,0,0,r36.csv
24905,7,8,1-2-1,0,0,r36.csv
26065,7,4,1-2-1,0,0,r36.csv
26770,7,3,1-2-1,0,0,r36.csv
30200,7,8,1-2-1,0,0,r36.csv
32190,7,5,1-2-1,0,0,r36.csv
34385,7,1,1-2-1,0,0,r36.csv
35060,7,4,1-2-1,0,0,r36.csv
35495,7,5,1-2-1,0,0,r36.csv
39620,7,3,1-2-1,0,0,r36.csv
39810,7,3,1-2-1,0,0,r36.csv
40055,7,5,1-2-1,0,0,r36.csv
40120,7,4,1-2-1,0,0,r36.csv
44140,7,5,1-2-1,0,0,r36.csv
44155,7,4,1-2-1,0,0,r36.csv
45895,7,6,1-2-1,0,0,r36.csv
47255,7,4,1-2-1,0,0,r36.csv
47615,7,5,1-2-1,0,0,r36.csv
48285,7,8,1-2-1,0,0,r36.csv
460,1,3,1-2-1,0,1,r37.csv
3155,1,7,1-2-1,0,1,r37.csv
3920,3,2,1-2-1,1,1,r37.csv
4685,7,6,1-2-1,0,1,r37.csv
5335,1,4,1-2-1,0,1,r37.csv
7180,7,8,1-2-1,0,1,r37.csv
7890,6,3,1-2-1,0,0,r37.csv
8360,8,5,1-2-1,0,1,r37.csv
8560,6,3,1-2-1,0,0,r37.csv
10130,1,2,1-2-1,0,0,r37.csv
10270,5,6,1-2-1,0,0,r37.csv
10270,6,5,1-2-1,0,0,r37.csv
10430,4,1,1-2-1,0,0,r37.csv
10725,4,2,1-2-1,0,0,r37.csv
11965,7,4,1-2-1,0,0,r37.csv
12640,6,1,1-2-1,0,0,r37.csv
13115,8,4,1-2-1,0,0,r37.csv
13505,5,6,1-2-1,0,0,r37.csv
13505,6,5,1-2-1,0,0,r37.csv
14250,7,1,1-2-1,0,0,r37.csv
14865,6,2,1-2-1,0,0,r37.csv
15205,8,6,1-2-1,0,0,r37.csv
16060,8,6,1-2-1,0,0,r37.csv
16570,7,5,1-2-1,0,0,r37.csv
16575,5,7,1-2-1,0,0,r37.csv
17345,5,4,1-2-1,0,0,r37.csv
17355,5,4,1-2-1,0,0,r37.csv
17945,5,3,1-2-1,0,0,r37.csv
18210,5,2,1-2-1,0,0,r37.csv
18305,8,2,1-2-1,0,0,r37.csv
18605,7,5,1-2-1,0,0,r37.csv
18625,7,8,1-2-1,0,0,r37.csv
21710,7,1,1-2-1,0,0,r37.csv
22470,7,5,1-2-1,0,0,r37.csv
22860,7,2,1-2-1,0,0,r37.csv
155,1,3,1-2-1,0,1,r38.csv
160,3,1,1-2-1,0,0,r38.csv
445,1,5,1-2-1,0,1,r38.csv
455,5,1,1-2-1,0,0,r38.csv
1500,5,1,1-2-1,0,0,r38.csv
1505,1,5,1-2-1,0,0,r38.csv
2050,5,1,1-2-1,0,0,r38.csv
2055,1,5,1-2-1,0,0,r38.csv
2165,3,7,1-2-1,0,1,r38.csv
2600,5,3,1-2-1,0,0,r38.csv
2650,3,4,1-2-1,0,1,r38.csv
2735,4,8,1-2-1,0,1,r38.csv
2845,1,5,1-2-1,0,0,r38.csv
2845,5,1,1-2-1,0,0,r38.csv
2970,7,4,1-2-1,0,0,r38.csv
2975,4,7,1-2-1,0,0,r38.csv
2990,5,4,1-2-1,0,0,r38.csv
3005,4,5,1-2-1,0,0,r38.csv
